eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201007120016,2010,7,12,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,1.0,0,"The attack took place in Abu-Ghraib district, western Baghdad, Iraq.","07/12/2010: On Monday, in Abu-Ghraib district, western Baghdad, Iraq, unknown gunmen sabotaged two power towers. The two towers have been totally destroyed. No casualties were reported. No group has claimed responsibility for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,,The target of this attack were two power towers.,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the power towers.,0.0,,,,,,,,,,,,,,,,,"Voice of Iraq, ""Gunmen Destroy Two Power Towers in Abu Ghraib,"" http://en.aswataliraq.info/?p=134374 (July 12, 2010).",,,ISVG,-9,-9,0,-9,
201009050031,2010,9,5,,0,,205,Thailand,5,Southeast Asia,Narathiwat,Chanae,6.057088,101.695444,3.0,0,"The attack took place on a road in Chane, Narathiwat, Thailand.","09/05/2010: On Sunday evening between 1900 and 2000, in Chanae, Narathiwat, Thailand, in one of 15 related attacks, around 10 unidentified assailants threw nails on the road after attacking a Tambon Administration Office with firearms and setting it on fire. The attack caused damage to police and civilian vehicles. No casualties were reported and no group claimed responsibility, but authorities believed that Muslim separatists were responsible.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,,Vehicles,205.0,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,10.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,5.0,Firearms,5.0,Unknown Gun Type,8.0,Incendiary,18.0,Arson/Fire,,,,,Nails were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to civilian and police vehicles.,0.0,,,,,,,,,,,,,,,,,"National Counterterrorism Center, ""Two Bus Shelters, One Billboard, Three Telephone Booths, One Government Office, One Shop, One Cell Phone Tower Damaged in arson, Ten Vehicles Damaged in Arson and Assault by Suspected Muslim Separatists in Narathiwat, Thailand,"" Worldwide Incidents Tracking System, January 7, 2011.","BBC Monitoring Asia Pacific, “Seven Districts in Southern Thailand Hit by Arson Attacks in Build up to Id,” LexisNexis Academic, Nation, September 6, 2010.","Xinhua News Agency, “Thailand's Deep South Sees Sabotage Activities,” LexisNexis Academic, Xinhua News Agency, September 6, 2010.",ISVG,-9,-9,0,-9,"201009050024, 201009050025, 201009050026, 201009050027, 201009050028, 201009050029, 201009050030, 201009050031, 201009050032, 201009050033, 201009050034, 201009050035, 201009050036, 201009050037, 201009050038"
201009050036,2010,9,5,,0,,205,Thailand,5,Southeast Asia,Narathiwat,Sungai Padi,6.166706,101.911987,3.0,0,"The attack took place on a main road in Sungai Padi, Narathiwat, Thailand.","09/05/2010: On Sunday evening between 1900 and 2000, in Sungai Padi, Narathiwat, Thailand, in one of 15 related attacks, unidentified assailants left spikes on a main road damaging 10 vehicles. No casualties were reported and no group claimed responsibility, but authorities believed that Muslim separatists were responsible.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,,Vehicles,205.0,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Spikes were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to vehicles.,0.0,,,,,,,,,,,,,,,,,"National Counterterrorism Center, ""Two Bus Shelters, One Billboard, Three Telephone Booths, One Government Office, One Shop, One Cell Phone Tower Damaged in arson, Ten Vehicles Damaged in Arson and Assault by Suspected Muslim Separatists in Narathiwat, Thailand,"" Worldwide Incidents Tracking System, January 7, 2011.","BBC Monitoring Asia Pacific, “Seven Districts in Southern Thailand Hit by Arson Attacks in Build up to Id,” LexisNexis Academic, Nation, September 6, 2010.","Thai Press Reports, “Thailand Suspected Insurgents Stage Attacks on Several Public Places in Six Districts of Narathiwat,” LexisNexis Academic, Thai Press Reports, September 6, 2010.",ISVG,-9,-9,0,-9,"201009050024, 201009050025, 201009050026, 201009050027, 201009050028, 201009050029, 201009050030, 201009050031, 201009050032, 201009050033, 201009050034, 201009050035, 201009050036, 201009050037, 201009050038"
201101060005,2011,1,6,,0,,141,Nepal,6,South Asia,Central,Birgunj,26.999967,84.866809,1.0,0,,"01/06/2011: On Thursday, in the Birgunj area of Parsa, Narayani, Nepal, unidentified militants assaulted a team of Rastriya Jana Morcha (RJM) activists, led by senior leader Rashmiraj Nepali, who were conducting a campaign for peace, nationalism and republicanism. RJM Chairman Chitra Bahadur claimed that the cadres of the Madheshi Janadhikar Forum (MJF) seized flags, banners and microphones at a mass meeting. He said they also destroyed paraphernalia including tables, chairs and microphones. No casualties were reported and no group claimed responsibility, but it was suspected that cadres of the MJF were responsible.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Rastriya Jana Morcha,A Rastriya Jana Morcha activist meeting,141.0,Nepal,,,,,,,,,,,,,,,,,Madhesh Rastra Janatantrik Revolutionary (RJR) - Nepal,,,,,,The specific motive for the attack was to intimidate Rastriya Jana Morcha activists.,0.0,,,0,-99.0,0.0,1.0,8.0,Personal claim,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Chairs, Banners, and microphones were destroyed in the attack.",0.0,,,,,,,,,,,,,,,,,"South Asia Terrorism Portal, ""MJF Assaults RJM Activists in Parsa District,"" Himalayan Times, http://www.satp.org/satporgtp/detailed_news.asp?date1=1/7/2011&id=4#4 (January 7, 2011).","Himalayan Times, ""RJM Meet Disrupted by MJF Attack,"" Himalayan Times, January 6, 2011, http://srv.thehimalayantimes.com/fullNews.php?headline=RJM+meet+disrupted+by+MJF+attack&NewsID=272167.",,ISVG,0,0,0,0,
201101150016,2011,1,15,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Aughnacloy,54.460273,-6.943692,1.0,1,"The attack occurred outside of Aughnacloy, County Tyrone.","01/15/2011: On Saturday, at Dergina Orange Hall outside of Aughnacloy, County Tyrone, Northern Ireland, in one of three related attacks, suspected republican dissidents smashed out the windows and threw paint on the front door of the building, causing an unknown amount of damage. No casualties were reported and no group claimed responsibility for the attack, but republican dissidents were suspected to be responsible.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",Dergina Orange Hall,The Dergina Orange Hall was targeted in the attack.,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,13.0,Unknown,,,,,,,,,,,Paint and unknown weapons were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The Dergina Orange Hall was damaged.,0.0,,,,,,,,,,,,,,,,,"Jane’s Intelligence, “Suspected Militants Attack Orange Hall in Northern Ireland's County Tyrone,” Terrorism Watch Report, BBC, January 17, 2011.","Sunday Life, ""Orange Hall is Vandalised,"" LexisNexis Academic, Sunday Life, January 16, 2011.",,ISVG,-9,-9,1,1,
201101180008,2011,1,18,,0,,15,Austria,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1.0,0,,"01/18/2011: On Tuesday night around 0030, in Vienna city, Vienna province, Austria, in one of 14 related attacks, the Greek Embassy was splashed with large quantities of red and black oil paint. Authorities suspect the incident is linked to the start of the trial in Greece of the suspected Conspiracy of Cells Fire, who were involved in the Greece embassy bombings in November of 2010. No casualties were reported and no group claimed responsibility.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,Greek Government,The Greek Embassy,78.0,Greece,,,,,,,,,,,,,,,,,Conspiracy of Cells of Fire,,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Red and black oil paint was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The Greek embassy was splashed with red and black oil paint.,0.0,,,,,,,,,,,,,,,,,"Jane's Intelligence, ""Trial of Suspected Fire Conspiracy Cells Militants Begins in Greece's Korydallos,"" Terrorism Watch Report, Al-Jazeera, January 18, 2011.","Nicholas Paphitis, Taiwan News, ""Greek Militants Go on Trial,"" Associated Press, January 17, 2011, Associated Press writer Derek Gatopoulos and photographer Thanassis Stavrakis contributed.http://www.taiwannews.com.tw/etn/news_content.php?id=1488471&lang=eng_news.","D. Dimitrakoudis, ""Greek Embassy in Vienna Vandalized, Link to Opening of Terror Trial Suspected,"" World News Connection, Athens News Agency, January 19, 2011.",ISVG,1,0,1,1,
201101260003,2011,1,26,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Nablus,32.222271,35.253506,1.0,0,,"01/26/2011: On Wednesday afternoon at 1515, in Nablus, West Bank, West Bank and Gaza Strip, four unidentified armed militants stormed the studios of Pal Media Production Company after a live broadcast for Al Jazeera TV and smashed office equipment. The men asked for Qassem, a known critic of Palestinian politics, and when they realized he was gone they proceeded to destroy equipment in the office. The attack was believed to be linked to Al Jazeera's ""Palestine Papers"" revelations, which have seriously embarrassed the Palestinian Authority (PA) leadership. PA officials have accused Al Jazeera of declaring war on their leaders. No casualties were reported, but a computer, two cameras and several windows were destroyed. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,11.0,Entertainment/Cultural/Stadium/Casino,Pal Media Production Company,The studios of Pal Media Production Company,155.0,West Bank and Gaza Strip,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"The attack destroyed a computer, two cameras and several windows.",0.0,,,,,,,,,,,,,,,,,"Jane's Intelligence, ""Unidentified Militants Vandalize Al-Jazeera Offices in West Bank,"" Terrorism Watch Report, Reuters, January 27, 2011.","Khaled Abu Toameh, ""Fatah Gunmen Shoot up Al-Jazeera Studio in Nablus,"" LexisNexis Academic, Jerusalem Post, January 27, 2011.","Palestine News & Information Agency, ""Rights Center Condemns Attack on Media Offices,"" LexisNexis Academic, Palestine News & Information Agency, January 27, 2011.",ISVG,-9,-9,0,-9,
201103010025,2011,3,1,,0,,92,India,6,South Asia,Bihar,Garhi,24.787585,86.082801,1.0,0,The attack took place at a school building in Garhi village in Jamui.,"03/01/2011: On Tuesday evening around 2030, in Garhi village in Jamui, Bihar, India, in one of three linked attacks, over 100 militants damaged a two-storey school building with bulldozers. Reportedly, the militants brought four JCB bulldozers from a private road construction firm and bulldozed three government buildings, including an irrigation office, the two-storey school building and an inspection bungalow of the water resources department. The attack caused an unknown amount of property damage to the school, but resulted in no casualties. No group claimed responsibility, but it was suspected that Communist Party of India-Maoist (CPI-M) militants were responsible.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49.0,School/University/Educational Building,Jamui Government,A government run school building was targeted in the attack.,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,100.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Four bulldozers were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the school.,0.0,,,,,,,,,,,,,,,,,"South Asia Terrorism Portal, ""Maoists Set Ablaze Three Vehicles and Demolish School Building in Bihar,"" Times of India, http://www.satp.org/satporgtp/detailed_news.asp?date1=3/3/2011&id=6#6 (March 3, 2011).","Press Trust of India, “Maoists Demolish School, Two Other Buildings,"" LexisNexis Academic, Press Trust of India, March 1, 2011.","Asian News International, ""Maoists Demolish School in Bihar's Jamui District,"" LexisNexis Academic, Asian News International, March 3, 2011.",ISVG,0,0,0,0,"201103010007, 201103010025, 201103010026"
201103010026,2011,3,1,,0,,92,India,6,South Asia,Bihar,Garhi,24.787585,86.082801,1.0,0,The attack took place at an inspection bungalow of the water resources department in Garhi village in Jamui.,"03/01/2011: On Tuesday evening around 2030, in Garhi village in Jamui, Bihar, India, in one of three linked attacks, over 100 militants damaged an inspection bungalow of the water resources department with bulldozers. Reportedly, the militants brought four JCB bulldozers from a private road construction firm and bulldozed three government buildings, including an irrigation office, a two-storey school building and the inspection bungalow of the water resources department. The attack caused an unknown amount of property damage to the bungalow, but resulted in no casualties. No group claimed responsibility, but it was suspected that Communist Party of India-Maoist (CPI-M) militants were responsible.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21.0,Government Building/Facility/Office,Jamui Water Resources Department,An inspection bungalow of the water resources department was targeted in the attack.,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,100.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Four bulldozers were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the bungalow.,0.0,,,,,,,,,,,,,,,,,"South Asia Terrorism Portal, ""Maoists Set Ablaze Three Vehicles and Demolish School Building in Bihar,"" Times of India, http://www.satp.org/satporgtp/detailed_news.asp?date1=3/3/2011&id=6#6 (March 3, 2011).","Press Trust of India, “Maoists Demolish School, Two Other Buildings,"" LexisNexis Academic, Press Trust of India, March 1, 2011.","Asian News International, ""Maoists Demolish School in Bihar's Jamui District,"" LexisNexis Academic, Asian News International, March 3, 2011.",ISVG,0,0,0,0,"201103010007, 201103010025, 201103010026"
201104160005,2011,4,16,,0,,92,India,6,South Asia,Andhra Pradesh,Kurnapalli,17.580799,81.115046,1.0,0,The attack took place on a road under construction between the Peddamusaleru and Kurnapalli villages in Khammam.,"04/16/2011: On Saturday shortly after 0000 midnight, between the Peddamusaleru and Kurnapalli villages in Khammam, Andhra Pradesh, India, a group of suspected Communist Party of India-Maoists (CPI-M) militants sabotaged local transport infrastructure by digging up a section of newly-laid road, causing an unreported amount of property damage. The specific motive for the attack is unknown; however, the attack coincided with the second day of a 48-hour shutdown called by the Maoists. No casualties were reported and no group claimed responsibility.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,104.0,Highway/Road/Toll/Traffic Signal,,A portion of a newly construction road,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,"The specific motive for the attack is unknown; however, the attack coincided with the second day of a 48-hour shutdown called by the Maoists.",1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Unknown sabotage equipment was used to dig up the road.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the road.,0.0,,,,,,,,,,,,,,,,,"Jane’s Intelligence, “Suspected CPI-M Militants Damage Road in India's Andhra Pradesh,” Terrorism Watch Report, Hindu, April 18, 2011.","Hindu, “Maoists Dig up Road,” Hindu, April 18, 2011, http://www.hindu.com/2011/04/18/stories/2011041857200400.htm.",,ISVG,0,0,0,0,
201105060020,2011,5,6,,0,,92,India,6,South Asia,Odisha,Kalimela,17.837685,81.429027,1.0,0,"The attack took place at a residence at Gomphagunda in Kalimela, Malkangiri.","05/06/2011: On Friday, at Gomphagunda in Kalimela, Malkangiri, Odisha, India, over 100 suspected members of the Community Party of India-Maoist (CPI-M) attacked and ransacked the residence of Special Police Officer (SPO) Sukdev Madi. It is unknown if the attack caused any damages, but resulted in no casualties. The militants looted all the household goods, electronic gadgets and valuables and all the food grains. The specific motive for the attack is unknown; however, Madi had been threatened by the Maoists to quit his job. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,25.0,Police Security Forces/Officers,Indian Special Law Enforcement,The residence of Special Police Officer (SPO) Sukdev Madi,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,"The specific motive for the attack is unknown; however, Madi had been threatened by the Maoists to quit his job.",1.0,,,0,100.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage to the residence.,0.0,,,,,,,,,,,,,,,,,"Press Trust of India, “Maoists Ransack Liquor Shop, SPO's House in Orissa,"" LexisNexis Academic, Press Trust of India, May 6, 2011.","Hindu, “Maoists Ransack Liquor Shop, SPO's House in Orissa,” Press Trust of India, May 7, 2011, http://www.hindu.com/2011/05/07/stories/2011050761660400.htm.","South Asia Terrorism Portal, “Maoists Ransack SPO House in Odisha,"" IBN Live, http://www.satp.org/satporgtp/detailed_news.asp?date1=5/7/2011&id=5 (May 7, 2011).",ISVG,0,0,0,0,
201105060021,2011,5,6,,0,,92,India,6,South Asia,Odisha,Podia,17.864437,81.408409,1.0,0,"The attack took place at a government liquor store in Padia, Malkangiri.","05/06/2011: On Friday, in Padia, Malkangiri, Odisha, India, suspected members of the Communist Party of India-Maoists (CPI-M) attacked a government liquor store. Reportedly, a group of slogan shouting armed rebels escorted by villagers reached the liquor store, broke open the licensed outlet and destroyed the stock. The Maoists also looted an unspecified amount of cash from the store. The attack caused an unknown amount of property damage but resulted in no casualties. The CPI-M claimed responsibility for the attack. A letter recovered from the incident site accused the state government of failing to meet the demands made by rebels for the release of then Malkangiri Collector R V Krishna, who had been abducted by Maoists in February.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7.0,Retail/Grocery/Bakery,,A government run liquor store,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,"The attack was carried out for the state government failing to meet the demands made by rebels for the release of then Malkangiri Collector R V Krishna, who had been abducted by Maoists in February.",0.0,,,0,-99.0,0.0,1.0,1.0,Letter,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the store and the stock was destroyed.,0.0,,,,,,,,,,,,,,,,,"Press Trust of India, “Maoists Ransack Liquor Shop, SPO's House in Orissa,"" LexisNexis Academic, Press Trust of India, May 6, 2011.","Indian Express, “Maoists Ransack Liquor Outlets,” LexisNexis Academic, Hindustan Times, May 7, 2011.","South Asia Terrorism Portal, “Maoists Ransack SPO House in Odisha,"" IBN Live, http://www.satp.org/satporgtp/detailed_news.asp?date1=5/7/2011&id=5 (May 7, 2011).",ISVG,0,0,0,0,
201107110006,2011,7,11,,0,,92,India,6,South Asia,Jharkhand,Chatra,24.204235,84.870937,1.0,1,"The attack took place in a one kilometer radius on the Pratappur-Bourasharif main road in Chatra, Jharkhand, India.","07/11/2011: On Monday evening at 2000, on the Pratappur-Bourasharif main road in Chatra, Jharkhand, India, suspected Communist Party of India-Maoists (CPI-M) dug seven huge ditches in a one kilometer radius and destroyed two major roads. The incident lasted four hours and according to police, four ditches were created between Rajpur-Nawadih village, two between Satbahini and Naini and one at Madhania village. No casualties were reported and no group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,104.0,Highway/Road/Toll/Traffic Signal,,A one kilometer radius on the Pratappur-Bourasharif main road in Chatra,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Unknown weapons were used to dig the trenches in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Two major roads were destroyed in the attack.,0.0,,,,,,,,,,,,,,,,,"South Asia Terrorism Portal, “PLFI Cadres Kill Civilian in Jharkhand,"" Times of India, http://www.satp.org/satporgtp/detailed_news3.aspdate3=2011%2F7%2F12&image2.x=6&image2.y=10#6 (July 12, 2011).","United News of India, ""Ultras Make Huge Ditches to Hamper Police Patrolling,"" LexisNexis Academic, Hindustan Times, July 11, 2011.",,ISVG,0,0,0,0,
201108010004,2011,8,1,,0,,92,India,6,South Asia,Assam,Chachapani,26.398022,90.269415,1.0,0,"The attack took place on the railroad tracks between Kokrajhar and Fakiragram at Chachapani near Paroura village in Kokrajhar, Assam, India.","08/01/2011: On Monday morning at 0720, in one of two related attacks, at Chachapani near Paroura village in Kokrajhar, Assam, India, suspected Pro-Talks Faction of National Democratic Front of Bodoland (NDFB-PTF) militants using a gas cutter, damaged portions of railway tracks resulting in the derailment of 11 wagons of a Guwahati-bound goods train. Primary investigations revealed that railway tracks measuring about two meters were removed from the tracks. The incident occurred between Kokrajhar and Fakiragram during a 48-hour general strike called by NDFB-PTF seeking the Centre's discussion with the outfit for the creation of Bodoland. The attack caused an unknown amount of property damage to the tracks and the 11 wagons, but resulted in no casualties. No group claimed responsibility for the event, but NDFB-PTF militants are suspected.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,,A goods-train,92.0,India,,,,,,,,,,,,,,,,,National Democratic Front of Bodoland (NDFB),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,A gas cutter was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the tracks and the 11 wagons.,0.0,,,,,,,,,,,,,,,,,"Times of India, ""Rebels Derail Goods Train,"" Times of India, August 02, 2011, http://articles.timesofindia.indiatimes.com/2011-08-02/guwahati/29842118_1_guwahati-bound-goods-train-train-services","Hindustan Times, ""Train Services Hit After Derailments,"" LexisNexis Academic, Hindustan Times, August 01, 2011.","Press Trust of India, ""Seven Wagons of Goods Train Derail, None Injured,"" LexisNexis Academic, Press Trust of India, August 01, 2011.",ISVG,0,0,0,0,"201108010004, 201108010005"
201108010005,2011,8,1,,0,,92,India,6,South Asia,Assam,Kokrajhar district,26.424942,90.320993,3.0,0,"The attack took place on the railway tracks near railway bridge pillar number 228/1 between Salakati and Kokrajhar, Assam, India.","08/01/2011: On Monday morning around 0500, in one of two related attacks, near railway bridge pillar number 228/1 between Salakati and Kokrajhar, Assam, India, a railway patrolling party detected a 1.5 meter long damaged piece of railway tracks by suspected Pro-Talks Faction of National Democratic Front of Bodoland (NDFB-PTF) militants using a gas cutter. Primary investigations revealed that railway tracks measuring about two meters were removed from the tracks. The attack took place during a 48-hour general strike called by NDFB-PTF seeking the Centre's discussion with the outfit for the creation of Bodoland. The attack resulted in no casualties or damages to any trains and no group claimed responsibility for the event, but NDFB-PTF militants are suspected.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,,Railway tracks,92.0,India,,,,,,,,,,,,,,,,,National Democratic Front of Bodoland (NDFB),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,A gas cutter was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused damage to a 1.5 meter long piece of railway tracks.,0.0,,,,,,,,,,,,,,,,,"Times of India, ""Rebels Derail Goods Train,"" Times of India, August 02, 2011, http://articles.timesofindia.indiatimes.com/2011-08-02/guwahati/29842118_1_guwahati-bound-goods-train-train-services","Hindustan Times, ""Train Services Hit After Derailments,"" LexisNexis Academic, Hindustan Times, August 01, 2011.","Press Trust of India, ""Seven Wagons of Goods Train Derail, None Injured,"" LexisNexis Academic, Press Trust of India, August 01, 2011.",ISVG,0,0,0,0,"201108010004, 201108010005"
